TARGETID,ra,dec,Z_QSO,SNR_FOREST,SNR_REDSIDE,DLAID,zDLA,Z_DLA_ERR,NHI,NHI_ERR,DELTACHI2
39627984151250131,37.427831115917975,8.156637154184581,3.1480474553811923,5.198428282587233,6.714725681097656,b'39627984151250131001',2.132908432826592,0.10957787905214125,20.70599255709647,6.444934091126883,0.02574579613769079
39627984151252873,37.575993149238194,8.19503713848077,3.2670045970898407,6.0906518327445776,8.79203284612501,b'39627984151252873000',2.2371492164275244,0.043154316204670515,20.718900679139715,2.8546925603010718,0.08008129798800212
39628025939103397,37.4496014988569,10.111669025494374,2.5274029998037726,5.539759325916416,11.804056433487723,b'39628025939103397000',2.086413000717446,0.02014496937302123,20.40150864869319,1.8263296144324872,0.22475971165666664
39628002048346141,35.27566233936789,8.925296452552248,2.6932155986339237,6.478536935600698,9.454142294311142,b'39628002048346141000',2.496604999922496,0.018446861187409343,20.555594063590387,1.4404838575849057,0.2314901536528956
39628013972751033,34.45801037422467,9.39221331930735,3.2209184987815656,6.338487139359778,9.083762263034295,b'39628013972751033000',3.035794914690864,0.017809906491590564,20.482205723357968,2.4394369608372135,0.08309219344107088
39628019945443629,35.22417626382061,9.759771677177618,2.4304679863066156,9.584702545373704,17.43834762163214,b'39628019945443629000',2.1646234768726145,0.009754224232259034,20.721575958109174,0.684563356495663,0.6215658672761286
39628043819420748,39.326113473273224,10.648027567656703,2.9369474624942264,7.577621713673717,8.246872512984256,b'39628043819420748000',2.5030090865834906,0.01892230714222297,20.75684413982348,1.227361516462032,0.24348759433866396
39628049741780209,38.389586621772914,11.078584631154273,3.089905902916951,10.236170055900914,13.596991853676831,b'39628049741780209000',2.470568299421389,0.016604952206975724,20.67345875467799,1.4071379156533501,0.02753860268819963
39628049754362986,39.14306011424132,10.977809250378963,3.15549239506438,7.611940966915132,11.83360738637062,b'39628049754362986000',3.0955985343540156,0.013308289892218854,20.71243020113483,1.363919832623526,0.13515610597869987
39628049758553756,39.25109137751797,11.032621581317235,2.1311417350934954,6.731982487525108,20.632989576044388,b'39628049758553756000',2.001619752765392,0.010082241276504986,21.616045430483876,0.3113440094901546,5.180668566292206
39628061649405846,40.63109741114896,11.561496009711082,3.2487550398162406,9.899946386844583,16.175292903198173,b'39628061649405846000',2.7200394224596276,0.014561521421167895,20.4247702129198,1.2578670387387982,0.13281000507557383
39628061649405846,40.63109741114896,11.561496009711082,3.2487550398162406,9.899946386844583,16.175292903198173,b'39628061649405846001',2.242069906452737,0.024362189607676384,20.528950536211894,1.9420085204971482,0.09837978938122016
39628067580152759,41.2081571666902,11.81498157041868,2.7057640615688507,5.837384771987998,8.602527997750562,b'39628067580152759000',2.2064728435082346,0.020127593373565802,20.457722105626157,1.6489253657153282,0.22853817976952384
39628067563376654,40.23552622602188,11.844946673113604,2.836013257560497,10.043459637650408,9.772408432077773,b'39628067563376654000',2.459889982523044,0.03428249506201495,20.402661045503045,2.9476496678942645,0.016758067862101322
39628073473152434,39.57396547998722,11.91825177259678,2.986404589072376,6.15596763833562,8.192438202295016,b'39628073473152434000',2.6732330908057826,0.020436253268003798,20.401337200307765,1.8805696373106564,0.13293327792863185
39628073473152434,39.57396547998722,11.91825177259678,2.986404589072376,6.15596763833562,8.192438202295016,b'39628073473152434002',2.0023646406451676,0.17469094014873066,21.51126490790835,4.747171215870896,0.04368405858063906
39628085301084706,39.908334605924225,12.424589031794968,3.3785796699927486,10.988362066831467,17.076909767560483,b'39628085301084706000',2.9758202795468898,0.009473078732996555,20.352863811214778,1.7238408794072486,0.08609202292284857
39628097116441536,40.95049556398819,12.912265608828125,2.9065096151343712,5.954778136438853,8.058594445702187,b'39628097116441536000',2.8092022173103888,0.013590829121810998,20.537788548461688,1.2971405078148315,0.17387280796722893
39628073464760097,38.894819972299,12.071881374715511,3.8012378928428316,14.229279470146775,25.448239937552316,b'39628073464760097000',3.542260685841764,0.006900293181976387,20.760018198846996,1.4408170012118433,0.08021350569102736
39628114753487182,39.61667682126523,13.711490942274649,2.86992224001928,7.628976599937438,11.056219519105284,b'39628114753487182000',2.691613877585077,0.014369379567778538,20.85655304123013,1.1494297597781435,0.27906558126709835
39628091231833295,41.6113482442582,12.810815737657038,2.3572474203649767,5.2478615265013255,12.337339031009705,b'39628091231833295000',2.1798479273024114,0.019866992186227162,21.04925211380372,0.8081515814541401,0.8268978659896875
39628132394731767,42.44381815017896,14.421736924692011,3.4687979123415085,8.26366436727608,12.306837383818188,b'39628132394731767000',2.9702651110064036,0.01975678577462844,20.336078697028288,1.6795216468717862,0.08127948924522133
39628037775429725,33.45700834341246,10.484498091400411,2.5869086364194507,7.569364959751883,14.046940374041831,b'39628037775429725000',2.4408391758478483,0.019692129981164857,21.48165977008234,0.5902310080627965,0.8718563798041481
39628031848874321,34.540796812927255,10.325761211274395,2.989097380819174,9.363014665390947,15.438921840900484,b'39628031848874321000',2.774363577634267,0.01463481183755394,21.469849391979853,0.6970561415824122,0.454140119511798
39628043706175962,32.537745002271926,10.780229933461996,2.5079349975885314,23.10969628088935,38.17058210014291,b'39628043706175962000',2.0180650250945313,0.008151236773899872,20.749707177634765,0.6261656167458091,0.6637861452597837
39628055592832531,33.0790904042425,11.143282582312512,2.6332761387877244,5.03977894864192,9.558800469649782,b'39628055592832531000',2.5441295974639817,0.016935258500210503,20.816462214297715,1.0764558365425905,0.3525534879841383
39628049666281204,33.744662215717,11.101157370308254,3.2348233972963203,5.433524034436561,9.749692197812074,b'39628049666281204000',3.0154563420118703,0.021760610675792557,21.488664621601167,0.9321817891305646,0.3869082906175263
39628055584442937,32.48658747926855,11.234615714800574,2.49712569135301,5.820805411521491,11.38074831093392,b'39628055584442937000',2.167990244147696,0.07735461246020368,21.422382511699674,1.0540870241389886,0.12285090671482046
39628055584442937,32.48658747926855,11.234615714800574,2.49712569135301,5.820805411521491,11.38074831093392,b'39628055584442937001',2.3228095902529877,0.08256807255111799,20.951475934681376,1.8711624434761254,0.043433668921343704
39628061519381787,32.73247066064802,11.522478542809816,2.5493144041857785,5.97845769496521,14.673181148185263,b'39628061519381787000',2.1150523740372127,0.02572015136488765,20.894289266179275,1.2100949926590447,0.43209826016044106
39628085175255109,32.220037357561445,12.384391185470925,2.680244237106889,5.549896404036752,10.230827780928928,b'39628085175255109000',2.0770371099474843,0.03588870027539957,20.41796125288748,2.655403162193775,0.07527090937844827
39628102921358565,35.7948343186233,13.254256560174865,2.964455532427977,16.296520007851573,23.554357365397756,b'39628102921358565000',2.2002475240713135,0.014795541381123083,20.576400509597153,1.2962766045777914,0.12463830341130944
