ID,ra,dec,zDLA,NHI,SNR_FOREST,status,SiII1526_sigma,SiII1526_dv,SiII1526_3sigUL,CII1334_sigma,CII1334_dv,CII1334_3sigUL,OI1302_sigma,OI1302_dv,OI1302_3sigUL,AlII1670_sigma,AlII1670_dv,AlII1670_3sigUL,n_lines_ok,solo_hits,pair_hit,detected,candidate_metalpoor,max_3sig_UL
39627948235425799,41.09831147321243,6.634644134795632,2.4821976280072584,20.616733205097702,6.796913476118998,ok,6.289063974292247,50.0,0.1171603616289992,8.277244547726182,100.0,0.1133623749760346,8.72787021468752,50.0,0.0954732891042035,7.633195350554918,50.0,0.13379871766515,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.13379871766515
39627954245864301,41.47782095446631,7.01842323689105,2.166703970531036,21.79081985472253,6.034487994987609,ok,6.04180125158052,-250.0,0.1524428198657945,8.53414766530706,-500.0,0.1878221681213341,6.929307458119416,-250.0,0.1910950607726816,6.334883332228682,-200.0,0.1667450441485945,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1910950607726816
39627954250057129,41.61170102565621,6.909273061921796,2.2067694759950167,21.93668959332044,5.402454888097539,ok,18.67312555103983,100.0,0.083326681959416,23.46384384658717,100.0,0.0683613959847301,24.3696891438442,100.0,0.0606343172292847,26.5747091543575,100.0,0.0646224381204098,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.083326681959416
39627954220696862,39.839146862484014,7.105134522490636,2.6338870547303324,20.301908221166368,7.646860755679477,ok,13.59131424811385,-50.0,0.1390779250533816,32.08067037149501,-50.0,0.0652887366054841,17.958234354159373,-50.0,0.1333399308523279,18.48174958482896,-50.0,0.1142831777987375,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1390779250533816
39627960210166834,39.49620163904447,7.205462399560595,2.6210987579183325,21.146421938889954,7.068914086510938,ok,48.60778743226811,100.0,0.0678784979816606,15.130273489480318,50.0,0.1645365586827079,12.469052284370376,500.0,0.1685650148855836,23.38036254467518,100.0,0.120937921531239,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1685650148855836
39627966216408934,39.9357953778835,7.449894278971482,2.243591621959093,20.94381786940025,17.478536721162147,ok,22.02474930716383,0.0,0.0847880649325999,37.10683438080929,-500.0,0.0531911403345505,54.71917951791997,-50.0,0.0554419879309936,2.564443186365683,250.0,0.0556051063236375,4,"SiII1526,CII1334,OI1302",True,True,False,0.0847880649325999
39627954191336375,38.07365379910705,6.887229578278089,2.816378180371065,21.095712717411256,16.977416909152716,ok,39.006171451218506,-500.0,0.0568342766318362,20.01582343991376,0.0,0.0436367433794509,19.170037333981213,50.0,0.0486848039276847,23.4932209459379,50.0,0.0439314443744204,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0568342766318362
39627954203922195,38.9970773044746,7.000373825863687,2.2311507768926733,20.613551601139463,10.115792152973532,ok,24.065583292492423,-50.0,0.079980795093597,16.59822329435833,-500.0,0.0999934435808108,16.917277695790396,500.0,0.1056486850925247,21.396644917722764,0.0,0.0979570452252262,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1056486850925247
39627960197579833,38.57030913294588,7.194249721700647,2.788463837140992,20.96614321935657,5.827028286389253,ok,10.34030352022583,-100.0,0.1555023863280351,13.805461527417586,0.0,0.1738793832565554,9.603124958791229,-50.0,0.2430300416068365,16.848446495064472,-100.0,0.12839329979807,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2430300416068365
39627954182951061,37.70510366964938,7.104326574333549,2.057292918818425,20.392712045899817,11.38468425992142,ok,12.310630113330934,-50.0,0.1302668558247074,4.796696167461023,500.0,0.3179279960265633,11.678049592193227,500.0,0.1876496787737279,0.3368552112555338,450.0,0.0843208369246364,4,"SiII1526,CII1334,OI1302",True,True,False,0.3179279960265633
39627954182951061,37.70510366964938,7.104326574333549,2.4263572936578583,20.690046227885503,11.38468425992142,ok,7.014756691290836,-150.0,0.0846935632025703,20.501340294390687,-300.0,0.095511763556392,5.953805610984952,-250.0,0.1380112313742815,4.396715286996508,-50.0,0.1175478199336315,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1380112313742815
