ID,survey,z_abs,line,lam_obs_nm,arm,band_used,mag_cont,z_qso,forest_applies,mag_corr,mag_eff,sn_at_1hr,EW3sig_1hr_A,EW3sig_2hr_A,note
39627789938203693,DESI,2.142762907020656,CII1334,419.24457179655553,UVB,gmag,20.1278,2.562433664915888,True,0.17396359354896312,20.301763593548962,30.150503050060877,0.05081477042226445,0.03593146875002079,
39627789938203693,DESI,2.142762907020656,OI1302,409.1877304940894,UVB,gmag,20.1278,2.562433664915888,True,0.17396359354896312,20.301763593548962,30.150503050060877,0.049595825404638916,0.03506954446216422,
39627789938203693,DESI,2.142762907020656,AlII1670,524.8414054724495,UVB,gmag,20.1278,2.562433664915888,False,0.0,20.1278,26.84602560067691,0.07144390296677305,0.05051846826223892,
39628025532256101,DESI,2.5867952798588427,SiII1526,547.3449597064593,UVB,gmag,20.9961,2.688769736067351,False,0.0,20.9961,12.065907733582188,0.16577468269742307,0.11722040228439606,
39628025532256101,DESI,2.5867952798588427,CII1334,478.47849033316965,UVB,gmag,20.9961,2.688769736067351,False,0.0,20.9961,15.905964176594596,0.10993082855416728,0.07773283433210743,
39628025532256101,DESI,2.5867952798588427,OI1302,467.0007454376213,UVB,gmag,20.9961,2.688769736067351,False,0.0,20.9961,15.905964176594596,0.10729380717955453,0.07586817863598488,
39628025532256101,DESI,2.5867952798588427,AlII1670,598.9948117364268,VIS,rmag,20.6441,2.688769736067351,False,0.0,20.6441,10.528342387607415,0.11944598909722905,0.08446106887618508,
144875103,SDSS,2.61313545,SiII1526,551.36446967,UVB,rmag,19.4151,2.6555,False,0.0,19.4151,51.755916079492806,0.03893102682070715,0.02752839306347738,
144875103,SDSS,2.61313545,CII1334,481.99226903000005,UVB,gmag,19.9257,2.6555,False,0.0,19.9257,42.63045814609724,0.041317796709652674,0.02921609423708263,
144875103,SDSS,2.61313545,OI1302,470.43023559,UVB,gmag,19.9257,2.6555,False,0.0,19.9257,42.63045814609724,0.04032666515439863,0.028515258393314525,
144875103,SDSS,2.61313545,AlII1670,603.3936201500001,VIS,rmag,19.4151,2.6555,False,0.0,19.4151,32.65577537065652,0.03879263000907746,0.027430531739479437,
39628055584442937,DESI,2.322809590252988,SiII1526,507.06074347260596,UVB,gmag,20.4796,2.49712569135301,False,0.0,20.4796,19.416010581080364,0.09543706414381065,0.067484195232624,
39628055584442937,DESI,2.322809590252988,CII1334,443.26279933974865,UVB,gmag,20.4796,2.49712569135301,False,0.0,20.4796,25.59528678439171,0.06328756216204416,0.04475106436954658,
39628055584442937,DESI,2.322809590252988,OI1302,432.629808650939,UVB,gmag,20.4796,2.49712569135301,False,0.0,20.4796,25.59528678439171,0.06176941974136543,0.043677575569077684,
39628055584442937,DESI,2.322809590252988,AlII1670,554.909201572249,UVB,rmag,20.0796,2.49712569135301,False,0.0,20.0796,28.06467388311736,0.07225684729331774,0.05109330670826581,
145966598,SDSS,3.60028036,SiII1526,702.002782936,VIS,imag,19.062,3.703,False,0.0,19.062,45.20640796485008,0.03260223279418785,0.02305325989059267,
145966598,SDSS,3.60028036,CII1334,613.677400024,VIS,rmag,19.2323,3.703,False,0.0,19.2323,38.64381550369458,0.03334023373054977,0.0235751053572162,
145966598,SDSS,3.60028036,OI1302,598.956502872,VIS,rmag,19.2323,3.703,False,0.0,19.2323,38.64381550369458,0.0325404680038799,0.023009585588527354,
145966598,SDSS,3.60028036,AlII1670,768.24682012,VIS,imag,19.062,3.703,False,0.0,19.062,45.20640796485008,0.03567872134095262,0.025228665804252787,
39627660296454227,DESI,2.743969598294387,SiII1526,571.3297606997234,VIS,rmag,19.5014,2.8316058191015463,False,0.0,19.5014,30.16060160267496,0.03976997861871455,0.028121621568937064,
39627660296454227,DESI,2.743969598294387,CII1334,499.44554441247124,UVB,gmag,19.7236,2.8316058191015463,False,0.0,19.7236,51.352311844307295,0.03554227519997902,0.025132183812703615,
39627660296454227,DESI,2.743969598294387,OI1302,487.4648416979291,UVB,gmag,19.7236,2.8316058191015463,False,0.0,19.7236,51.352311844307295,0.034689686889334846,0.02452931283668674,
39627660296454227,DESI,2.743969598294387,AlII1670,625.2429229151626,VIS,rmag,19.5014,2.8316058191015463,False,0.0,19.5014,30.16060160267496,0.043522846850100466,0.03077530014424961,
